0,2,3,4,5,6
3179,280,생강즙,1/2작은술,3060003,양념
3180,280,밀가루,1/2컵,3060002,부재료
3181,280,물,1/2컵,3060002,부재료
3177,280,참기름,2작은술,3060003,양념
3159,279,돼지고기,100g,3060001,주재료
3160,279,표고버섯,2장,3060001,주재료
3161,279,양파,1/2개,3060002,부재료
3162,279,피망,1/2개,3060002,부재료
3163,279,청고추,1개,3060002,부재료
3164,279,대파,1/2뿌리,3060002,부재료
3171,279,조미술,약간,3060003,양념
3166,279,생강,1쪽,3060002,부재료
3167,279,녹말,약간,3060002,부재료
3168,279,소금,약간,3060003,양념
3169,279,굴소스,1큰술,3060003,양념
3170,279,후춧가루,약간,3060003,양념
3165,279,마늘,3쪽,3060002,부재료
3143,278,밀가루,2컵,3060001,주재료
3152,278,식용유,1큰술,3060003,양념
3153,278,녹말,4큰술,3060003,양념
3154,278,간장,2큰술,3060003,양념
3155,278,다진파,약간,3060003,양념
3156,278,다진마늘,약간,3060003,양념
3157,278,후춧가루,약간,3060003,양념
3158,278,참기름,약간,3060003,양념
3145,278,소금,1/2작은술,3060002,부재료
3146,278,육수,4컵,3060002,부재료
3147,278,팽이버섯,1봉,3060002,부재료
3148,278,쑥갓,약간,3060002,부재료
3149,278,쇠고기,200g,3060001,주재료
3150,278,배추,200g,3060001,주재료
3151,278,부추,100g,3060002,부재료
3144,278,물,2/3컵,3060002,부재료
3136,277,아스파라거스,100g,3060001,주재료
3137,277,새우,200g,3060001,주재료
3138,277,샐러리,2대,3060002,부재료
3142,277,참기름,약간,3060003,양념
3140,277,소금,약간,3060003,양념
3141,277,후춧가루,약간,3060003,양념
3139,277,미림,1큰술,3060003,양념
3127,276,닭,300g,3060001,주재료
3128,276,당근,50g,3060002,부재료
3129,276,완두콩통조림,3큰술,3060002,부재료
3130,276,옥수수통조림,3큰술,3060002,부재료
3135,276,설탕,1큰술,3060003,양념
3132,276,버터,2큰술,3060002,부재료
3133,276,토마토케첩,1/3컵,3060003,양념
3134,276,우스터소스,3큰술,3060003,양념
3131,276,식용유,3큰술,3060002,부재료
3112,275,해파리,80g,3060001,주재료
3126,275,참기름,약간,3060003,양념
3114,275,쭈꾸미,20g,3060001,주재료
3115,275,오이,1/3개,3060002,부재료
3116,275,당근,1/4개,3060002,부재료
3117,275,홍피망,1/2개,3060002,부재료
3118,275,계란,1개,3060002,부재료
3119,275,겨자,2큰술,3060003,양념
3120,275,머스터드,1/2큰술,3060003,양념
3121,275,마늘,2쪽,3060003,양념
3122,275,식초,3큰술,3060003,양념
3123,275,설탕,3큰술,3060003,양념
3124,275,간장,약간,3060003,양념
3125,275,소금,약간,3060003,양념
3113,275,새우,6개,3060001,주재료
3102,274,호박,1개,3060001,주재료
3103,274,두부,1/2모,3060001,주재료
3104,274,새우젓,2큰술,3060003,양념
3105,274,파,1/2뿌리,3060002,부재료
3111,274,참기름,약간,3060003,양념
3107,274,다진마늘,1큰술,3060003,양념
3108,274,물,3컵,3060002,부재료
3109,274,식용유,약간,3060002,부재료
3110,274,소금,약간,3060003,양념
3106,274,청고추,3개,3060002,부재료
3094,273,신김치,2포기,3060001,주재료
3095,273,두부,1모,3060001,주재료
3096,273,돼지고기,600g,3060001,주재료
3101,273,소금,약간,3060003,양념
3098,273,깻잎,1봉,3060002,부재료
3099,273,대파,1/2뿌리,3060003,양념
3100,273,생강,1쪽,3060003,양념
3097,273,청고추,1개,3060002,부재료
3089,272,후춧가루,약간,3060003,양념
3090,272,고춧가루,2큰술,3060003,양념
3091,272,파,2큰술,3060003,양념
3092,272,육수,3큰술,3060003,양념
3093,272,밥,4공기,3060001,주재료
3081,272,닭,한마리,3060001,주재료
3088,272,소금,약간,3060003,양념
3083,272,오이,1개,3060002,부재료
3084,272,김치,200g,3060002,부재료
3085,272,마늘,3쪽,3060002,부재료
3086,272,다진마늘,1큰술,3060003,양념
3087,272,실파,약간,3060002,부재료
3082,272,콩나물,300g,3060001,주재료
3067,271,오징어,1마리,3060001,주재료
3068,271,마늘,2쪽,3060002,부재료
3069,271,대파,1뿌리,3060002,부재료
3070,271,고추장,1큰술,3060003,양념
3071,271,고춧가루,1/2큰술,3060003,양념
3072,271,간장,1작은술,3060003,양념
3073,271,물엿,1큰술,3060003,양념
3074,271,양파즙,1큰술,3060003,양념
3075,271,생강즙,1작은술,3060003,양념
3076,271,다진파,약간,3060003,양념
3077,271,다진마늘,1작은술,3060003,양념
3078,271,깨소금,약간,3060003,양념
3079,271,후춧가루,약간,3060003,양념
3080,271,참기름,약간,3060003,양념
3061,270,참나물,100g,3060001,주재료
3062,270,고추장,1큰술,3060003,양념
3066,270,참기름,약간,3060003,양념
3064,270,다진파,1큰술,3060003,양념
3065,270,깨소금,약간,3060003,양념
3063,270,다진마늘,1/2큰술,3060003,양념
3054,269,숙주,100g,3060001,주재료
3055,269,미나리,50g,3060001,주재료
3056,269,다진파,약간,3060003,양념
3060,269,참기름,약간,3060003,양념
3058,269,깨소금,약간,3060003,양념
3059,269,실고추,약간,3060002,부재료
3057,269,다진마늘,약간,3060003,양념
3045,268,두릅,200g,3060001,주재료
3046,268,된장,1큰술,3060001,주재료
3047,268,다진파,2큰술,3060003,양념
3048,268,다진마늘,1큰술,3060003,양념
3053,268,설탕,약간,3060003,양념
3050,268,참기름,1큰술,3060003,양념
3051,268,실고추,1큰술,3060001,주재료
3052,268,소금,약간,3060003,양념
3049,268,깨소금,1큰술,3060003,양념
3038,267,달래,500g,3060001,주재료
3039,267,마늘,1/2쪽,3060003,양념
3040,267,생강,1쪽,3060003,양념
3044,267,통깨,약간,3060002,부재료
3042,267,진간장,3큰술,3060003,양념
3043,267,설탕,약간,3060003,양념
3041,267,고춧가루,1/3컵,3060003,양념
3026,266,달래,100g,3060001,주재료
3027,266,굴,80g,3060001,주재료
3028,266,청고추,1/2개,3060002,부재료
3029,266,홍고추,1/2개,3060002,부재료
3030,266,밀가루,1컵,3060001,주재료
3037,266,실파,약간,3060002,부재료
3032,266,물,2/3컵,3060002,부재료
3033,266,간장,1큰술,3060003,양념
3034,266,식초,1작은술,3060003,양념
3035,266,다진마늘,약간,3060003,양념
3036,266,깨소금,약간,3060003,양념
3031,266,계란,1개,3060002,부재료
3023,265,깨소금,약간,3060003,양념
3024,265,다진마늘,약간,3060003,양념
3025,265,다진생강,약간,3060003,양념
3014,265,고들빼기,1관,3060001,주재료
3015,265,실파,1단,3060002,부재료
3022,265,대추,20개,3060002,부재료
3017,265,갓,1단,3060002,부재료
3018,265,고춧가루,1근,3060003,양념
3019,265,멸치액젓,2컵,3060003,양념
3020,265,설탕,3큰술,3060003,양념
3021,265,밤,20개,3060002,부재료
3016,265,고추,1근,3060003,양념
3000,264,밀가루,3컵,3060001,주재료
3001,264,시금치즙,6큰술,3060001,주재료
3002,264,당근즙,6큰술,3060001,주재료
3003,264,김,2장,3060002,부재료
3004,264,멸치,30g,3060003,양념
3005,264,다시마,1장,3060003,양념
3013,264,청정원맛선생,약간,3060003,양념
3007,264,호박,100g,3060002,부재료
3008,264,양파,1/2개,3060002,부재료
3009,264,대파,1/2뿌리,3060002,부재료
3010,264,다진마늘,1큰술,3060003,양념
3011,264,소금,약간,3060003,양념
3012,264,진간장,약간,3060003,양념
3006,264,감자,1개,3060002,부재료
2991,263,불린미역,100g,3060001,주재료
2992,263,유부,5장,3060001,주재료
2993,263,두부,1/3모,3060001,주재료
2994,263,실파,2뿌리,3060002,부재료
2999,263,물,8컵,3060003,양념
2996,263,된장,3큰술,3060003,양념
2997,263,미림,2큰술,3060003,양념
2998,263,다시마,2장,3060002,부재료
2995,263,멸치,한줌,3060002,부재료
2976,262,참치,1캔,3060001,주재료
2990,262,랩,약간,3060002,부재료
2978,262,계란노른자,3개,3060002,부재료
2979,262,파슬리,1단,3060002,부재료
2980,262,당근,1/3개,3060002,부재료
2981,262,김,1/3장,3060001,주재료
2982,262,게맛살,1줄,3060002,부재료
2983,262,오이,1/3개,3060002,부재료
2984,262,밥,3공기,3060001,주재료
2985,262,맛소금,약간,3060003,양념
2986,262,단무지,약간,3060002,부재료
2987,262,매실장아찌,약간,3060002,부재료
2988,262,깨소금,약간,3060003,양념
2989,262,후춧가루,약간,3060003,양념
2977,262,실파,1큰술,3060002,부재료
2967,261,밀가루,1컵,3060001,주재료
2968,261,참기름,2큰술,3060002,부재료
2969,261,소금,약간,3060002,부재료
2970,261,조청,약간,3060002,부재료
2975,261,물,1/2컵,3060003,양념
2972,261,청주,1큰술,3060002,부재료
2973,261,설탕,1/2컵,3060003,양념
2974,261,검은깨,약간,3060003,양념
2971,261,생강즙,1큰술,3060002,부재료
2959,260,소금,약간,3060002,부재료
2960,260,땅콩가루,1큰술,3060003,양념
2961,260,식초,1큰술,3060003,양념
2962,260,간장,1/2큰술,3060003,양념
2963,260,겨자,1/2큰술,3060003,양념
2964,260,황설탕,1/2큰술,3060003,양념
2958,260,오이,1/2개,3060002,부재료
2966,260,참기름,약간,3060003,양념
2954,260,두부,1/2모,3060001,주재료
2955,260,쇠고기,80g,3060001,주재료
2956,260,양배추,50,3060002,부재료
2957,260,당근,50g,3060002,부재료
2965,260,소금,약간,3060003,양념
2944,259,가래떡,400g,3060001,주재료
2945,259,쇠고기,80g,3060001,주재료
2946,259,신김치,100g,3060002,부재료
2947,259,양파,1/2개,3060002,부재료
2953,259,통깨,약간,3060003,양념
2949,259,당근,30g,3060002,부재료
2950,259,참기름,약간,3060003,양념
2951,259,깨소금,약간,3060003,양념
2952,259,소금,약간,3060003,양념
2948,259,피망,1/2개,3060002,부재료
2931,258,콩나물,50g,3060001,주재료
2932,258,도라지,50g,3060001,주재료
2933,258,시금치,50g,3060001,주재료
2934,258,고사리,50g,3060001,주재료
2935,258,간장,2큰술,3060002,부재료
2936,258,다진파,3큰술,3060003,양념
2943,258,물,약간,3060002,부재료
2938,258,식용유,6큰술,3060002,부재료
2939,258,깨소금,1큰술,3060003,양념
2940,258,참기름,1큰술,3060003,양념
2941,258,소금,약간,3060003,양념
2942,258,들깻가루,약간,3060003,양념
2937,258,다진마늘,1큰술,3060003,양념
2919,257,쌀,1컵,3060001,주재료
2920,257,밤,2개,3060001,주재료
2921,257,고구마,1/3개,3060001,주재료
2922,257,은행,6알,3060001,주재료
2923,257,대추,4알,3060001,주재료
2930,257,깨소금,약간,3060003,양념
2925,257,참기름,약간,3060003,양념
2926,257,간장,2컵,3060003,양념
2927,257,다시물,1큰술,3060003,양념
2928,257,다진파,약간,3060003,양념
2929,257,다진마늘,약간,3060003,양념
2924,257,다시물,1컵,3060003,양념
2904,256,닭다리,5개,3060001,주재료
2918,256,토마토케첩,1큰술,3060003,양념
2906,256,간장,1큰술,3060002,부재료
2907,256,녹말,2큰술,3060002,부재료
2908,256,식용유,4큰술,3060002,부재료
2909,256,마른고추,3개,3060002,부재료
2910,256,마늘,3쪽,3060002,부재료
2911,256,생강,1개,3060002,부재료
2912,256,실파,5뿌리,3060002,부재료
2913,256,굴소스,1큰술,3060003,양념
2914,256,간장,2큰술,3060003,양념
2915,256,식초,1큰술,3060003,양념
2916,256,맛술,3큰술,3060003,양념
2917,256,설탕,2큰술,3060003,양념
2905,256,오이,1개,3060002,부재료
2895,255,어묵,100g,3060001,주재료
2896,255,계란,1개,3060002,부재료
2897,255,멸치,100g,3060003,양념
2898,255,다시마,1장,3060003,양념
2894,255,무,50g,3060001,주재료
2900,255,청주,2Ts,3060003,양념
2901,255,물,4C,3060002,부재료
2902,255,겨자가루,1Ts,3060003,양념
2903,255,소금,약간,3060003,양념
2899,255,간장,3Ts,3060003,양념
2878,254,밥,2인분,3060001,주재료
2893,254,피쉬소스,약간,3060003,양념
2880,254,쇠고기,50g,3060001,주재료
2881,254,양파,1개,3060002,부재료
2882,254,느타리버섯,50g,3060001,주재료
2883,254,당근,20g,3060002,부재료
2884,254,멸칫국물,1컵,3060003,양념
2885,254,간장,1큰술,3060003,양념
2886,254,실파,2뿌리,3060002,부재료
2887,254,다진마늘,1/2큰술,3060003,양념
2888,254,녹말,약간,3060002,부재료
2889,254,깨소금,약간,3060003,양념
2890,254,참기름,약간,3060003,양념
2891,254,소금,약간,3060003,양념
2892,254,후춧가루,약간,3060003,양념
2879,254,콩나물,100g,3060001,주재료
2861,253,오징어,1마리,3060001,주재료
2877,253,참기름,약간,3060003,양념
2863,253,녹말,1컵,3060001,주재료
2864,253,밀가루,1컵,3060002,부재료
2865,253,물,1/4컵,3060002,부재료
2866,253,소금,약간,3060003,양념
2867,253,옥수수,3큰술,3060001,주재료
2868,253,완두콩,3큰술,3060002,부재료
2869,253,당근,30g,3060002,부재료
2870,253,양파,1/4개,3060002,부재료
2871,253,표고버섯,2장,3060002,부재료
2872,253,육수,1/4컵,3060002,부재료
2873,253,설탕,2큰술,3060003,양념
2874,253,식초,2큰술,3060003,양념
2875,253,간장,1큰술,3060003,양념
2876,253,조미술,2큰술,3060003,양념
2862,253,계란,1개,3060001,주재료
2850,252,소면,2인분,3060001,주재료
2851,252,김치,100g,3060001,주재료
2852,252,오이,1/2개,3060001,주재료
2853,252,양배추,2장,3060001,주재료
2854,252,깻잎,10장,3060001,주재료
2860,252,사이다,약간,3060003,양념
2856,252,상추,4장,3060001,주재료
2857,252,고추장,2큰술,3060003,양념
2858,252,식초,2큰술,3060003,양념
2859,252,설탕,1큰술,3060003,양념
2855,252,청고추,1개,3060002,부재료
2839,251,바게트,1/4개,3060001,주재료
2840,251,모짜렐라치즈,100g,3060001,주재료
2841,251,신김치,1/5포기,3060001,주재료
2842,251,베이컨,2줄,3060002,부재료
2843,251,당근,1/4개,3060002,부재료
2849,251,식용유,약간,3060002,부재료
2845,251,양송이,3개,3060002,부재료
2846,251,파슬리가루,약간,3060002,부재료
2847,251,소금,약간,3060003,양념
2848,251,후춧가루,약간,3060003,양념
2844,251,피망,1/4개,3060002,부재료
2831,250,간장,2큰술,3060003,양념
2832,250,다진파,1큰술,3060003,양념
2833,250,고춧가루,1작은술,3060003,양념
2834,250,다진마늘,1작은술,3060003,양념
2835,250,깨소금,1작은술,3060003,양념
2836,250,참기름,1큰술,3060003,양념
2830,250,유부,5장,3060002,부재료
2838,250,후춧가루,약간,3060003,양념
2826,250,쇠고기,150g,3060001,주재료
2827,250,콩나물,100g,3060001,주재료
2828,250,미나리,50g,3060002,부재료
2829,250,당근,50g,3060002,부재료
2837,250,밥,4공기,3060001,주재료
2816,249,잔멸치,100g,3060001,주재료
2817,249,다진마늘,1/2작은술,3060003,양념
2818,249,된장,1작은술,3060001,주재료
2819,249,맛술,1/2큰술,3060003,양념
2825,249,밥,4공기,3060001,주재료
2821,249,설탕,2큰술,3060003,양념
2822,249,식용유,1큰술,3060002,부재료
2823,249,상추,2장,3060002,부재료
2824,249,깨소금,약간,3060003,양념
2820,249,간장,1작은술,3060003,양념
2799,248,쇠고기,150g,3060001,주재료
2815,248,참기름,약간,3060003,양념
2801,248,표고버섯,2개,3060002,부재료
2802,248,무,1/4개,3060002,부재료
2803,248,팽이버섯,30g,3060002,부재료
2804,248,미나리,3대,3060002,부재료
2805,248,대파,1뿌리,3060002,부재료
2806,248,홍고추,1개,3060002,부재료
2807,248,양파,1/3개,3060002,부재료
2808,248,물,3컵,3060002,부재료
2809,248,소금,약간,3060003,양념
2810,248,다진파,1작은술,3060003,양념
2811,248,간장,2큰술,3060003,양념
2812,248,다진마늘,1작은술,3060003,양념
2813,248,설탕,1큰술,3060003,양념
2814,248,깨소금,약간,3060003,양념
2800,248,낙지,2마리,3060001,주재료
2793,247,팥,2컵,3060001,주재료
2794,247,설탕,2컵,3060001,주재료
2798,247,대추,1개,3060002,부재료
2796,247,인절미,100g,3060001,주재료
2797,247,소금,약간,3060001,주재료
2795,247,물,10컵,3060002,부재료
2782,246,찬밥,1공기,3060001,주재료
2783,246,참치,1/2통,3060001,주재료
2784,246,양파,1/4개,3060001,주재료
2785,246,당근,1/4개,3060001,주재료
2786,246,실파,약간,3060002,부재료
2792,246,후춧가루,약간,3060003,양념
2788,246,계란,1개,3060002,부재료
2789,246,밀가루,약간,3060002,부재료
2790,246,식용유,약간,3060002,부재료
2791,246,소금,약간,3060003,양념
2787,246,청고추,1개,3060002,부재료
2774,245,사골,300g,3060001,주재료
2775,245,쇠고기,200g,3060001,주재료
2776,245,우거지,200g,3060001,주재료
2781,245,고춧가루,약간,3060003,양념
2778,245,홍고추,1개,3060002,부재료
2779,245,된장,2큰술,3060003,양념
2780,245,다진마늘,2큰술,3060003,양념
2777,245,대파,1뿌리,3060001,주재료
2767,244,석이버섯,5잎,3060002,부재료
2766,244,통깨,3큰술,3060003,양념
2769,244,생굴,1컵,3060001,주재료
2770,244,낙지,1마리,3060001,주재료
2771,244,액체육젓,2컵,3060003,양념
2772,244,소금,1컵,3060003,양념
2773,244,설탕,5큰술,3060003,양념
2756,244,배추,5포기,3060001,주재료
2757,244,무,1개,3060001,주재료
2758,244,미나리,1단,3060001,주재료
2759,244,갓,1단,3060002,부재료
2760,244,실파,1/2단,3060002,부재료
2761,244,배,2개,3060002,부재료
2762,244,마늘,15쪽,3060003,양념
2763,244,생강,3톨,3060003,양념
2764,244,밤,10개씩,3060002,부재료
2765,244,은행,2큰술,3060002,부재료
2768,244,고춧가루,3컵,3060003,양념
2741,243,배추,1포기,3060001,주재료
2755,243,물,10컵,3060003,양념
2743,243,갓,1/2단,3060002,부재료
2744,243,미나리,1/3단,3060002,부재료
2745,243,실파,1/2단,3060001,주재료
2746,243,배,1/2개,3060002,부재료
2747,243,고추가루,1컵,3060003,양념
2748,243,액체육젓,1/2컵,3060003,양념
2749,243,마늘,1큰술,3060003,양념
2750,243,생강,1작은술,3060003,양념
2751,243,설탕,1큰술,3060003,양념
2752,243,소금,약간,3060003,양념
2753,243,통깨,약간,3060003,양념
2754,243,[절임용 소금물] 소금,2컵,3060003,양념
2742,243,밤,2컵,3060002,부재료
2724,242,돼지고기,600g,3060001,주재료
2740,242,식초,1큰술,3060003,양념
2726,242,고춧가루,1큰술,3060001,주재료
2727,242,간장,3큰술,3060002,부재료
2728,242,맛술,2큰술,3060002,부재료
2729,242,생강즙,2큰술,3060002,부재료
2730,242,설탕,2큰술,3060002,부재료
2731,242,다진마늘,2큰술,3060002,부재료
2732,242,다진파,3큰술,3060002,부재료
2733,242,깨소금,약간,3060002,부재료
2734,242,후춧가루,약간,3060002,부재료
2735,242,참기름,약간,3060002,부재료
2736,242,된장,5큰술,3060003,양념
2737,242,고추장,2큰술,3060003,양념
2738,242,다진마늘,2큰술,3060003,양념
2739,242,다진파,2큰술,3060003,양념
2725,242,고추장,5큰술,3060002,부재료
2714,241,가래떡,1줄,3060001,주재료
2715,241,양파,1개,3060002,부재료
2716,241,대파,1뿌리,3060002,부재료
2717,241,피망,1개,3060002,부재료
2718,241,비엔나소시지,10개,3060002,부재료
2719,241,고추장,3큰술,3060003,양념
2720,241,간장,1큰술,3060003,양념
2721,241,물,1과1/2컵,3060002,부재료
2722,241,설탕,2큰술,3060003,양념
2723,241,물엿,1큰술,3060003,양념
2703,240,다진파,3큰술,3060003,양념
2702,240,맛술,3큰술,3060003,양념
2705,240,후춧가루,약간,3060003,양념
2706,240,참기름,약간,3060003,양념
2707,240,깨소금,약간,3060003,양념
2708,240,식용유,약간씩,3060002,부재료
2709,240,감자,2개,3060001,주재료
2710,240,당근,1개,3060001,주재료
2711,240,무,1/4개,3060001,주재료
2712,240,고춧가루,3큰술,3060002,부재료
2713,240,고추장,4큰술,3060002,부재료
2696,240,갈비,1.8Kg,3060001,주재료
2697,240,양파,2개,3060001,주재료
2698,240,생강즙,1큰술,3060003,양념
2699,240,홍고추,5개,3060002,부재료
2700,240,간장,3큰술,3060003,양념
2701,240,설탕,2큰술,3060003,양념
2704,240,다진마늘,2큰술,3060003,양념
2689,239,홍합,400g,3060001,주재료
2690,239,대파,1/2뿌리,3060001,주재료
2691,239,홍고추,1개,3060001,주재료
2695,239,물,약간,3060002,부재료
2693,239,다진마늘,1작은술,3060003,양념
2694,239,소금,약간,3060003,양념
2692,239,실파,1뿌리,3060002,부재료
2674,238,김치,1/2포기,3060001,주재료
2688,238,참기름,약간,3060003,양념
2676,238,다진쇠고기,100g,3060001,주재료
2677,238,오이,1/2개,3060002,부재료
2678,238,당근,1/2개,3060002,부재료
2679,238,단무지,약간,3060002,부재료
2680,238,미나리,30g,3060002,부재료
2681,238,새우,10마리,3060002,부재료
2682,238,청주,1큰술,3060003,양념
2683,238,간장,1큰술,3060003,양념
2684,238,설탕,1큰술,3060003,양념
2685,238,다진마늘,1/2작은술,3060003,양념
2686,238,다진파,1작은술,3060003,양념
2687,238,후춧가루,약간,3060003,양념
2675,238,밥,2공기,3060001,주재료
2656,237,두부,1모,3060001,주재료
2673,237,참기름,약간,3060003,양념
2658,237,느타리버섯,50g,3060001,주재료
2659,237,표고버섯,2장,3060001,주재료
2660,237,팽이버섯,50g,3060001,주재료
2661,237,김치,100g,3060002,부재료
2662,237,양파,1/2개,3060002,부재료
2663,237,청고추,1개,3060002,부재료
2664,237,대파,1/2뿌리,3060002,부재료
2665,237,고춧가루,1큰술,3060003,양념
2666,237,간장,1큰술,3060003,양념
2667,237,다진양파,1/4개,3060003,양념
2668,237,다진파,1큰술,3060003,양념
2669,237,다진마늘,1/2큰술,3060003,양념
2670,237,물,1/4컵,3060002,부재료
2671,237,깨소금,1큰술,3060003,양념
2672,237,후춧가루,약간,3060003,양념
2657,237,돼지고기,50g,3060001,주재료
2647,236,두부,1/2모,3060001,주재료
2648,236,굴,200g,3060001,주재료
2649,236,양송이버섯,2개,3060001,주재료
2650,236,마늘,2쪽,3060001,주재료
2655,236,새우젓,약간,3060003,양념
2652,236,청고추,1/2개,3060002,부재료
2653,236,홍고추,1/2씩,3060002,부재료
2654,236,소금,약간,3060003,양념
2651,236,실파,2뿌리,3060002,부재료
2639,235,멸치다시물,3컵,3060002,부재료
2638,235,대파,1/2뿌리,3060002,부재료
2641,235,후춧가루,약간,3060003,양념
2642,235,진간장,약간,3060003,양념
2643,235,고춧가루,3큰술,3060003,양념
2644,235,다진마늘,3큰술,3060003,양념
2645,235,양파즙,2큰술,3060003,양념
2646,235,무즙,2큰술,3060003,양념
2629,235,생태,1마리,3060001,주재료
2630,235,바지락,50g,3060001,주재료
2631,235,무,50g,3060001,주재료
2632,235,호박,30g,3060002,부재료
2633,235,두부,50g,3060002,부재료
2634,235,팽이버섯,1/2봉지,3060002,부재료
2635,235,미나리,50g,3060002,부재료
2636,235,청고추,1/2개,3060002,부재료
2637,235,홍고추,1/2개,3060002,부재료
2640,235,소금,약간,3060003,양념
2623,234,식용유,3컵,3060001,주재료
2624,234,마른고추,5개,3060001,주재료
2628,234,파,2큰술,3060002,부재료
2626,234,고춧가루,2와1/2컵,3060002,부재료
2627,234,다진마늘,2큰술,3060002,부재료
2625,234,생강,1작은술,3060002,부재료
2610,233,닭,100g,3060001,주재료
2611,233,콘플레이크,1컵,3060001,주재료
2612,233,카레가루,30g,3060001,주재료
2613,233,계란,1개,3060002,부재료
2614,233,소금,약간,3060003,양념
2615,233,후춧가루,약간,3060003,양념
2622,233,올리브오일,2큰술,3060002,부재료
2617,233,다진마늘,1/2큰술,3060003,양념
2618,233,다진양파,1/2큰술,3060003,양념
2619,233,토마토케첩,1큰술,3060003,양념
2620,233,간장,1/2큰술,3060003,양념
2621,233,식초,1큰술,3060003,양념
2616,233,고춧가루,1/4작은술,3060003,양념
2595,232,가지,1개,3060001,주재료
2609,232,고춧가루,1작은술,3060003,양념
2597,232,밀가루,1큰술,3060002,부재료
2598,232,다진파,약간,3060001,주재료
2599,232,다진마늘,약간,3060001,주재료
2600,232,소금,약간,3060003,양념
2601,232,후춧가루,약간,3060003,양념
2602,232,참기름,약간,3060003,양념
2603,232,물,1컵,3060002,부재료
2604,232,멸치,8g,3060002,부재료
2605,232,양파,1/4개,3060002,부재료
2606,232,청고추,1개,3060002,부재료
2607,232,홍고추,1개,3060002,부재료
2608,232,된장,1큰술,3060003,양념
2596,232,돼지고기,50g,3060001,주재료
2586,231,홍차티백,4개,3060001,주재료
2587,231,물,2컵,3060002,부재료
2588,231,계란,5개,3060001,주재료
2589,231,양파,½개,3060002,부재료
2594,231,물엿,2큰술,3060003,양념
2591,231,간장,2큰술,3060003,양념
2592,231,소금,1/2작은술,3060003,양념
2593,231,설탕,1과1/2큰술,3060003,양념
2590,231,마늘,2쪽,3060002,부재료
2578,230,두부,200g,3060001,주재료
2579,230,치즈,2장,3060001,주재료
2580,230,방울토마토,3개,3060001,주재료
2585,230,식용유,약간,3060002,부재료
2582,230,치커리,약간,3060002,부재료
2583,230,마요네즈,약간,3060003,양념
2584,230,소금,약간,3060003,양념
2581,230,토마토케첩,약간,3060003,양념
2575,229,소금,약간,3060003,양념
2576,229,후춧가루,약간,3060003,양념
2574,229,두부,1모,3060001,주재료
2573,229,다진쇠고기,90g,3060001,주재료
2577,229,파슬리,약간,3060002,부재료
2557,228,밥,3공기,3060001,주재료
2572,228,다진마늘,1작은술,3060003,양념
2559,228,오징어,1/2마리,3060001,주재료
2560,228,양파,1/2개,3060002,부재료
2561,228,당근,30g,3060002,부재료
2562,228,실파,4뿌리,3060002,부재료
2563,228,계란,2개,3060002,부재료
2564,228,밀가루,3큰술,3060002,부재료
2565,228,소금,약간,3060003,양념
2566,228,후춧가루,약간,3060003,양념
2567,228,깨소금,약간,3060003,양념
2568,228,참기름,약간,3060003,양념
2569,228,간장,1큰술,3060003,양념
2570,228,식초,1작은술,3060003,양념
2571,228,다진파,1큰술,3060003,양념
2558,228,새우,100g,3060001,주재료
2540,227,만두피,12장,3060001,주재료
2556,227,후춧가루,약간,3060001,주재료
2542,227,두부,1모,3060001,주재료
2543,227,숙주,100g,3060001,주재료
2544,227,김치,50g,3060002,부재료
2545,227,양파,1개,3060002,부재료
2546,227,미나리,50g,3060002,부재료
2547,227,느타리버섯,100g,3060001,주재료
2548,227,표고버섯,4장,3060001,주재료
2549,227,대파,1/2뿌리,3060002,부재료
2550,227,육수,4컵,3060002,부재료
2551,227,고춧가루,2큰술,3060003,양념
2552,227,진간장,2큰술,3060003,양념
2553,227,다진파,2큰술,3060003,양념
2554,227,다진마늘,1/2큰술,3060003,양념
2555,227,생강,약간,3060003,양념
2541,227,돼기고기,100g,3060001,주재료
2525,226,참치,3쪽,3060001,주재료
2539,226,물,3큰술,3060002,부재료
2527,226,광어,20g,3060001,주재료
2528,226,피조개,1개,3060001,주재료
2529,226,갑오징어,20g,3060001,주재료
2530,226,계란,2개,3060002,부재료
2531,226,청어알,20g,3060002,부재료
2532,226,연어알,20g,3060002,부재료
2533,226,무순,20g,3060002,부재료
2534,226,전복,1개,3060001,주재료
2535,226,김,1장,3060002,부재료
2536,226,생강,50g,3060002,부재료
2537,226,초밥,3공기,3060001,주재료
2538,226,와사비,3큰술,3060003,양념
2526,226,새우,2마리,3060001,주재료
2515,225,코다리,2마리,3060001,주재료
2516,225,실파,2뿌리,3060001,주재료
2517,225,고추장,1큰술,3060003,양념
2518,225,간장,1/2큰술,3060003,양념
2524,225,후춧가루,1/4작은술,3060003,양념
2520,225,다진파,1큰술,3060003,양념
2521,225,다진마늘,1/2큰술,3060003,양념
2522,225,다진생강,1/2작은술,3060003,양념
2523,225,참기름,1큰술,3060003,양념
2519,225,설탕,1큰술,3060003,양념
2511,224,소금,약간,3060003,양념
2510,224,참기름,약간,3060003,양념
2513,224,홍고추,1개,3060003,양념
2514,224,표고버섯,1장,3060003,양념
2498,224,돼지고기,300g,3060001,주재료
2499,224,부추,50g,3060001,주재료
2500,224,양파,1/4개,3060001,주재료
2501,224,당근,30g,3060002,부재료
2502,224,배춧잎,10장,3060001,주재료
2503,224,간장,2큰술,3060003,양념
